"CustomerID","PersonID","StoreID","TerritoryID","AccountNumber","rowguid","ModifiedDate"
"29675","727","728","2","","{CFD478DA-DDEB-4B93-AF4B-BD4219450EE7}","2014-09-12 11:15:07.263000000"
"29694","771","772","2","","{2D91BF03-79C8-4F15-B64A-8C7054EB3CA1}","2014-09-12 11:15:07.263000000"
"29701","785","786","2","","{3D4B41C6-FD35-4C69-9D7B-085070352303}","2014-09-12 11:15:07.263000000"
"29718","819","820","2","","{1B2FC2CC-6B94-42D5-9E69-7BFFAE7CF39D}","2014-09-12 11:15:07.263000000"
"29724","831","832","2","","{D6A05A15-C7DE-4B72-8498-27BFACDC6E64}","2014-09-12 11:15:07.263000000"
"29726","835","836","2","","{3A54B69B-22E7-46CC-839E-E5B8EA3AEC62}","2014-09-12 11:15:07.263000000"
"29731","845","846","2","","{FD2D8B32-1029-4A39-BB04-7B86A3B93612}","2014-09-12 11:15:07.263000000"
"29746","877","878","2","","{02E4BBBB-73C4-4588-BAE6-7537F5D9D085}","2014-09-12 11:15:07.263000000"
"29752","889","890","2","","{F817E6A7-5C9F-4E77-A1A7-03C2C9E03BC9}","2014-09-12 11:15:07.263000000"
"29759","903","904","2","","{2477B33C-986B-48D4-8F1B-4B1F36691DB2}","2014-09-12 11:15:07.263000000"
"29791","973","974","2","","{039E04B3-5010-405E-8622-25F69ABEE878}","2014-09-12 11:15:07.263000000"
"29801","993","994","2","","{5A1610D2-787C-4AC3-8AC9-C024C5F3DAA9}","2014-09-12 11:15:07.263000000"
"29820","1035","1036","2","","{23CFF332-6467-4327-9EBC-9B0F6176C3EE}","2014-09-12 11:15:07.263000000"
"29828","1051","1052","2","","{49F87BB5-913F-4EE1-8C29-243C3E6FD9B7}","2014-09-12 11:15:07.263000000"
"29836","1069","1070","2","","{15F9173B-F5BC-4F78-B7E3-AD3047667812}","2014-09-12 11:15:07.263000000"
"29838","1073","1074","2","","{E837BAA2-9813-4D29-AE05-AAE607C8ED8A}","2014-09-12 11:15:07.263000000"
"29844","1085","1086","2","","{530589ED-7FDA-4D23-804E-A4BD17468415}","2014-09-12 11:15:07.263000000"
"29886","1175","1176","2","","{B41DBD70-2E7B-43EF-9120-B7C201FD3F93}","2014-09-12 11:15:07.263000000"
"29916","1247","1248","2","","{BA174882-48E0-4FB7-96FB-3C3E85AF0859}","2014-09-12 11:15:07.263000000"
"29947","1315","1316","2","","{599971DC-B5F6-4D76-AA3E-FBDFE0364F1A}","2014-09-12 11:15:07.263000000"
"29961","1343","1344","2","","{7D7C02D1-27DE-479A-9764-F2F72E46EAC3}","2014-09-12 11:15:07.263000000"
"29966","1355","1356","2","","{31E203B8-4FA3-4528-A490-9C265830B7CF}","2014-09-12 11:15:07.263000000"
"29996","1421","1422","2","","{3D4C017F-7FF1-490C-89E5-1B1F89AF73C7}","2014-09-12 11:15:07.263000000"
"30002","1433","1434","2","","{FBF69287-871F-4DD1-A886-5ED4CE7AD236}","2014-09-12 11:15:07.263000000"
"30009","1449","1450","2","","{8B5AAEA1-7E66-4623-B53F-CFC26A38BEFE}","2014-09-12 11:15:07.263000000"
"30014","1461","1462","2","","{4554192F-42A5-43F0-9EAD-6A841889B74B}","2014-09-12 11:15:07.263000000"
"30054","1855","1856","2","","{70492F4C-CBB0-4A8C-B513-0FB4C9335C88}","2014-09-12 11:15:07.263000000"
"30060","1867","1868","2","","{C312844F-B9C1-43EE-B900-28F2B8F206D0}","2014-09-12 11:15:07.263000000"
"30065","1877","1878","2","","{4F4AF2AD-352F-40A1-AD23-0951B46B7061}","2014-09-12 11:15:07.263000000"
"30078","1903","1904","2","","{625404A0-C066-490A-B029-58F2B688114F}","2014-09-12 11:15:07.263000000"
"30091","1935","1936","2","","{CAF43193-E48D-4587-83E9-AC2C3DFB7471}","2014-09-12 11:15:07.263000000"
"30096","1947","1948","2","","{C54EDD43-E48A-4DB4-A65A-62FC40F75456}","2014-09-12 11:15:07.263000000"
